"NUMERO_CUENTA","NOMBRE_MENU","NOMBRE_RESTAURANTE","CANTIDAD","ENTREGADO"
"9387845685","computerwhiteit's","Nlounge",17,"1"
"9923006291","willendingcaptain","Nlounge",17,"1"
"202","hatchgoodill","Nlounge",19,"1"
"1568341164","headphoneshatchthis","Nlounge",16,"1"
"8970418058","dayslostdreams","Nlounge",2,"1"
"9168567409","listprobablydied","Nlounge",9,"1"
"7724871336","balltheysidekick","Nlounge",13,"0"
"9792645411","enterwasmagnetic","Ntag",9,"0"
"8363295932","tonumbershat","Ntag",6,"1"
"8962374958","leadertheycame","Nlounge",18,"1"
"6042225524","nosmokefrom","Nlounge",3,"0"
"9042653567","aboutuntilsecretly","Nlounge",6,"1"
"1243938956","wewicketroom","Nlounge",9,"1"
"4031894177","totryingworn","Nlounge",7,"0"
"27","Iwhereill","Nlounge",3,"1"
"6616475837","windowcaptainso","Nlounge",4,"0"
"2921479533","alwayslibraryprobably","Nlounge",14,"0"
"6784751826","shouldsuspensehad","Nlounge",8,"0"
"3314556714","aremanends","Nlounge",5,"0"
"6616385051","tospeedgood","Nlounge",19,"0"
"1970336116","cametextroom","Nlounge",19,"0"
"1012587292","whatenterdreams","Nlounge",13,"1"
"6732390252","wornasecretly","Nlounge",10,"0"
"2441441559","askedholddied","Nlounge",19,"1"
"6773434366","doroomtrying","Nlounge",6,"0"
"2808452067","whileworldto","Nlounge",1,"1"
"79","elsetreesinterest","Nlounge",4,"0"
"5982708091","throughsomethingnumbers","Nlounge",5,"0"
"2054075049","manendingthrough","Nlounge",12,"1"
"7367167814","theyislandwarp","Nlounge",16,"1"
"1144575650","dreamswarpare","Nlounge",14,"1"
"3","weblockending","Nlounge",7,"0"
"56","wastelevisionisland","Nlounge",9,"0"
"6417232276","constantlyhotdad","Nlounge",1,"0"
"1543385993","lockhatchhandled","Nlounge",5,"1"
"2963680687","lotsothersuntil","Nlounge",4,"0"
"3875548605","crashredshould","Nlounge",13,"0"
"1399867559","withelsehold","Nlounge",13,"0"
"5699300755","willsacrificesomething","Nlounge",9,"1"
"1212057902","demandedinkeys","Nlounge",19,"1"
"9579544434","orsopique","Nlounge",17,"1"
"7326051789","tryingillwarp","Nlounge",2,"0"
"7939971574","waskeyscaves","Nlounge",13,"0"
"6347123757","numberssidekickdiscovered","Nlounge",11,"0"
"3298431257","worlddadmy","Nlounge",19,"1"
"1828859636","otherslistin","Nlounge",16,"1"
"9143200029","constantlyautomaticallyI","Nlounge",17,"1"
"8732167669","inwaitedmonster","Nlounge",2,"0"
"197","automaticallybadlywas","Nlounge",6,"1"
"7783230903","dosowho","Nlounge",16,"0"
"170","booksbooksthrow","Nlounge",14,"1"
"9453686335","opencodehandled","Nlounge",9,"0"
"172","interestwantghost","Nlounge",15,"0"
"7733083964","withkeyskeys","Nlounge",17,"1"
"7724871336","entercamefrom","Nlounge",17,"1"
"9116877665","manthroughno","Nlounge",14,"0"
"2808452067","probablyshiphat","Nlounge",2,"0"
"1543385993","roomwillsacrifice","Nlounge",1,"1"
"8409998529","ordonumbers","Nlounge",10,"1"
"6698014634","monsterwillin","Nlounge",3,"0"
"2701998558","theshepherdfire","Nlounge",15,"1"
"4603332006","dreamsasdemanded","Nlounge",16,"0"
"3869073545","wornareprobably","Nlounge",2,"1"
"6154916122","hotbadlyhave","Nlounge",10,"1"
"1372657764","treesgeneratedthey","Nlounge",13,"0"
"4596475511","endlostwith","Nlounge",7,"1"
"4928682077","weofsits","Nlounge",3,"0"
"6233266329","dofindthey","Nlounge",7,"1"
"36","worntowrong","Nlounge",6,"0"
"5966308566","listhidwe","Nlounge",5,"1"
"6127818989","domonsterit","Nlounge",5,"0"
"3803185301","textsofashepherd","Nlounge",14,"1"
"1270019567","theleaderothers","Nlounge",12,"1"
"8534042328","windowmovedroom","Nlounge",5,"0"
"1528900245","whenshepherdman","Nlounge",11,"0"
"2183246650","listsofaghost","Nlounge",12,"0"
"9382266629","wheretheytrying","Nlounge",9,"1"
"3221386869","whitewecrash","Nlounge",12,"0"
"257","cameroomrescue","Nlounge",11,"1"
"8525896106","automaticallyroomhandled","Katz",7,"0"
"9377388671","cameendcame","Katz",11,"1"
"5859823929","webbuildwrite","Katz",18,"1"
"203","elsetelevisionlost","Katz",17,"1"
"4610580155","whenendsman","Katz",16,"0"
"8485328696","thiswaslock","Katz",19,"1"
"303","lightlightthrow","Katz",6,"0"
"242","monsterwaiteda","Katz",2,"0"
"239","asroomassert","Katz",5,"0"
"42","islandbooksship","Nlounge",16,"0"
"1461092860","movedentermoved","Nlounge",8,"1"
"215","pulllostmuch","Nlounge",14,"0"
"55","tookinterestred","Nlounge",10,"1"
"4610580155","aboutendingghost","Nlounge",16,"1"
"4825781778","Ioutnumbers","Nlounge",17,"0"
"206","interestsitsof","Nlounge",13,"0"
"4105732057","ghostprobablywill","Nlounge",11,"0"
"7574650604","writefoundmonster","Nlounge",16,"0"
"2912491851","wordshadare","Dabtype",7,"1"
"4139441247","haveasthey","Dabtype",12,"0"
"4930543399","hatchdreamsabout","Dabtype",18,"1"
"3143738846","tryingwherewho","Dabtype",2,"1"
"4367363887","Ishowenter","Dabtype",6,"0"
"2870703558","whereislandhad","Dabtype",2,"0"
"6406404582","smokesacrificewith","Nlounge",3,"1"
"9248504516","sofapullto","Nlounge",2,"1"
"1865544043","headphoneswillno","Nlounge",19,"0"
"2930283696","warpwordsshepherd","Nlounge",6,"0"
"1092990087","openincrash","Nlounge",11,"1"
"5048373600","weinwas","Nlounge",12,"0"
"8626843174","crashinleader","Nlounge",15,"1"
"75","soonworn","Nlounge",6,"1"
"7956172248","throughwhitewrite","Nlounge",2,"0"
"133","theysitshid","Nlounge",14,"1"
"3459125468","wefindmuch","Nlounge",15,"1"
"8840030727","visionsthisinterest","Nlounge",4,"1"
"4225798097","cameshiphave","Nlounge",19,"1"
"3806192771","hadhavewrite","Voonyx",12,"1"
"6745210033","willsidekickuntil","Nlounge",15,"1"
"80","theyleaderdiscovered","Nlounge",14,"1"
"197","throwuntillost","Nlounge",7,"1"
"6635949872","untiltextdo","Nlounge",8,"1"
"9845755273","showmysits","Nlounge",19,"1"
"1571715746","elsecoldends","Nlounge",12,"1"
"33","outwarphat","Nlounge",11,"1"
"1399138938","it'sitasked","Nlounge",3,"0"
"1155464286","nodoI","Nlounge",11,"1"
"8792307138","treestowicket","Nlounge",16,"0"
"4","thisboonwhile","Nlounge",14,"0"
"3621079605","televisionshouldwhat","Nlounge",15,"1"
"199","roompeopleit","Nlounge",13,"0"
"2054492762","headphonesnocomputer","Nlounge",1,"0"
"5444946006","foundendspull","Nlounge",4,"0"
"31","webautomaticallylibrary","Gabspot",4,"1"
"4171730903","islandcoldno","Gabspot",1,"0"
"64","outasill","Nlounge",10,"0"
"9792645411","dreamsonghost","Nlounge",3,"1"
"3369340560","hatrescueheadphones","Nlounge",4,"0"
"3097088031","endhatmany","Nlounge",11,"1"
"4207017308","alwayssecretlymuch","Nlounge",1,"1"
"6408258989","codehavewhite","Nlounge",14,"0"
"157","itotherswrite","Nlounge",18,"0"
"4345623697","otherscamea","Nlounge",7,"0"
"1081632196","coldsoball","Nlounge",19,"1"
"5896672335","wornpullto","Nlounge",17,"1"
"70","wordsdoopen","Nlounge",1,"0"
"135","suspenseghostpull","Nlounge",5,"0"
"301","sidekickshouldtext","Nlounge",7,"0"
"1144575650","whenillsidekick","Nlounge",18,"0"
"6616385051","generatedcomputerinterest","Nlounge",16,"0"
"101","daysitends","Nlounge",18,"0"
"216","alwayssmokewords","Nlounge",13,"1"
"3471465143","computerworldhave","Nlounge",6,"0"
"7726055736","nosmokefrom","Nlounge",16,"0"
"45","myofdays","Nlounge",11,"1"
"2699391736","hatchtoshould","Nlounge",4,"0"
"2764644079","computerpullsomething","Nlounge",10,"0"
"8780609257","wemonsterending","Nlounge",13,"1"
"9893415875","aboutleaderwant","Nlounge",1,"0"
"262","myhatchlots","Nlounge",9,"0"
"2231699302","ofonworn","Nlounge",4,"0"
"4492178704","headphoneshavehat","Nlounge",2,"1"
"5398655181","aretheythrough","Nlounge",3,"0"
"2870703558","lostcavespull","Nlounge",17,"0"
"9633174897","asor maybeof","Nlounge",16,"0"
"3922111108","probablydiedwhile","Nlounge",4,"0"
"250","dreamstryingsidekick","Nlounge",5,"0"
"1213618573","washatchroom","Nlounge",19,"0"
"5032906672","roomlightalways","Nlounge",4,"0"
"8368195445","shipwarpassert","Nlounge",18,"1"
"1167716251","lightaboutwe","Nlounge",19,"0"
"7724871336","diedhandledship","Nlounge",19,"1"
"5951661975","roompullvisions","Nlounge",1,"0"
"7638006006","ofvisionswill","Nlounge",2,"1"
"190","alwaysvisionscaves","Nlounge",10,"1"
"236","piquenocrash","Nlounge",9,"0"
"2150603051","islandfireinterest","Nlounge",14,"1"
"5829709944","televisionsecretlyor maybe","Nlounge",15,"0"
"7810706898","alwayslistisland","Nlounge",11,"0"
"7863021261","assertmysidekick","Nlounge",1,"0"
"5805538088","hidshouldare","Nlounge",4,"0"
"1563212353","bookskeysdied","Nlounge",2,"1"
"8792108030","or maybebuildmy","Nlounge",13,"1"
"4654390354","islandshowcomputer","Nlounge",2,"1"
"57","manmanout","Nlounge",3,"1"
"192","hatchmanydemanded","Nlounge",6,"0"
"2409202281","sidekickitsacrifice","Nlounge",14,"1"
"7083476380","Iwantin","Nlounge",8,"0"
"160","wheremycrash","Nlounge",5,"1"
"176","it'sgoodhid","Nlounge",1,"0"
"4756411013","indointerest","Nlounge",15,"0"
"6342669834","otherstryinghot","Nlounge",6,"1"
"6830346693","crashleaderin","Nlounge",12,"0"
"5398655181","arepeopledreams","Nlounge",18,"1"
"7293559613","peoplewashid","Nlounge",6,"0"
"9474960783","socaptainlight","Nlounge",14,"1"
"1270495834","whenhadsomething","Nlounge",11,"0"
"2037600784","whatfindhid","Nlounge",4,"1"
"9314753004","throughtobanging","Nlounge",5,"1"
"2409202281","askedislandleader","Nlounge",15,"1"
"3639202677","showworldhad","Nlounge",8,"0"
"9454703079","sitswithfound","Nlounge",5,"1"
"9163011438","it'ssacrificegenerated","Nlounge",2,"0"
"8906484081","planeghostrescue","Nlounge",2,"0"
"8400559518","whentookassert","Nlounge",19,"1"
"7428060983","whatwherecaves","Nlounge",3,"0"
"9410633530","webIbadly","Nlounge",6,"0"
"48","lostenterend","Nlounge",13,"1"
"9497441308","automaticallywindowsill","Nlounge",9,"1"
"3357995086","visionsworldhave","Nlounge",8,"0"
"181","aboutwecame","Nlounge",7,"1"
"177","magneticbadlyso","Nlounge",16,"0"
"2798624297","whileislandsacrifice","Nlounge",13,"1"
"4446000843","generateddiscoveredlist","Nlounge",4,"0"
"129","sofawasthey","Nlounge",10,"1"
"9943649126","whonumbersfound","Nlounge",16,"0"
"1474083802","theycameship","Nlounge",10,"1"
"4650999129","theybadlyball","Nlounge",9,"1"
"2141396328","dolostare","Nlounge",7,"0"
"6689456181","hidelsediscovered","Nlounge",9,"0"
"9034074711","throwcameprobably","Nlounge",15,"1"
"1474083802","wewebof","Nlounge",17,"1"
"228","sidekicktextweb","Nlounge",9,"1"
"4492178704","shepherdhidwas","Nlounge",4,"1"
"6765131188","muchalwaysball","Nlounge",4,"1"
"3877353254","gooddiscoveredconstantly","Fivechat",11,"0"
"184","wantshipautomatically","Fivechat",13,"1"
"8780177860","textholdwhere","Fivechat",16,"1"
"167","redtookdemanded","Fivechat",6,"1"
"3775721538","computertoin","Fivechat",9,"0"
"8676254435","endsalwaysisland","Fivechat",19,"1"
"163","dadwantthe","Fivechat",18,"0"
"5859823929","dorescueit","Fivechat",12,"0"
"3935827954","handledmanyin","Fivechat",14,"1"
"4996408597","whosillopen","Nlounge",8,"1"
"99","cavescamedied","Nlounge",14,"0"
"5071275037","rescueItext","Nlounge",18,"0"
"8791247024","sobangingdreams","Nlounge",16,"1"
"9911908429","rabbititrescue","Nlounge",13,"0"
"98","daddobuild","Nlounge",10,"1"
"4183911928","islandbadlywindow","Nlounge",7,"1"
"4748645931","adiscoveredto","Nlounge",19,"1"
"48","keysmonsterwe","Nlounge",10,"0"
"8212594026","numberswhileit","Nlounge",17,"1"
"6553086176","whatwhothe","Nlounge",8,"0"
"58","alwaysitdreams","Nlounge",3,"1"
"5097883301","willwritein","Nlounge",10,"1"
"222","hadballmy","Nlounge",16,"1"
"6158499070","cameofship","Nlounge",1,"0"
"47","askedautomaticallynumbers","Nlounge",18,"0"
"231","constantlyelseon","Nlounge",17,"1"
"263","automaticallysitsending","Nlounge",16,"1"
"8107443178","interestopenprobably","Nlounge",8,"0"
"1461092860","elsewebwas","Nlounge",10,"1"
"124","probablywhenhot","Nlounge",17,"0"
"3233663729","askedcavespeople","Nlounge",11,"0"
"3327685632","computermonstershepherd","Nlounge",18,"0"
"220","dreamsaretext","Nlounge",17,"0"
"3010962837","ghostdreamsend","Nlounge",9,"1"
"5073598870","onwindowthis","Nlounge",4,"0"
"5652975836","foundinwrong","Nlounge",3,"1"
"7898245967","whiletryingfind","Nlounge",16,"0"
"1081632196","leaderendsmagnetic","Nlounge",18,"1"
"8409998529","badlysidekickhave","Nlounge",5,"1"
"27","whathaveor maybe","Nlounge",6,"0"
"5247488864","haveascame","Nlounge",19,"0"
"144","towebwaited","Nlounge",13,"0"
"2529002668","hidendingpull","Nlounge",16,"1"
"2808452067","openroomwill","Nlounge",1,"1"
"6311357872","probablycodethey","Nlounge",19,"0"
"3569696019","ofballpull","Nlounge",10,"1"
"1208973122","whiteendthey","Nlounge",8,"0"
"1903620159","whenoutelse","Nlounge",18,"0"
"5909737913","codewillthrough","Nlounge",17,"0"
"213","textwhilecrash","Nlounge",6,"1"
"91","inhaveto","Nlounge",11,"0"
"1841299924","itassertuntil","Jaxworks",9,"1"
"5909296643","thesmokekeys","Jaxworks",4,"0"
"2977007441","ithidcomputer","Jaxworks",19,"0"
"266","rescuekeysto","Jaxworks",3,"1"
"6120958342","wantheadphonesto","Jaxworks",12,"0"
"3603822207","televisiontoball","Jaxworks",9,"1"
"4503760661","coderescueend","Jaxworks",14,"1"
"179","nodosofa","Jaxworks",18,"1"
"232","suspenseendinglist","Jaxworks",1,"0"
"9966725306","manynumberswhat","Nlounge",8,"1"
"8940766350","dadinsacrifice","Nlounge",17,"0"
"2701998558","myendingwhat","Nlounge",15,"1"
"3584200314","endwriteon","Nlounge",19,"0"
"3233663729","noworldbanging","Mymm",11,"1"
"2438554300","ishotare","Mymm",18,"0"
"9453686335","whitewriteassert","Mymm",16,"1"
"5699300755","holdthroughsacrifice","Mymm",1,"0"
"5714021133","lockoncaptain","Mymm",6,"0"
"5675118326","crashspeedwhen","Zoomlounge",12,"0"
"5","warpelselots","Zoomlounge",17,"0"
"8755218554","muchelselost","Zoomlounge",16,"0"
"9410633530","captainendsit","Zoomlounge",6,"1"
"1522956191","wasuntilcomputer","Zoomlounge",3,"1"
"3497255895","discoveredasending","Zoomlounge",4,"0"
"5984255584","orbooncaves","Zoomlounge",1,"1"
"5845711826","waswhatmagnetic","Nlounge",3,"0"
"2963680687","somethingcomputersmoke","Nlounge",5,"1"
"7624806273","rescuesuspensepique","Nlounge",13,"0"
"5491775036","somethingholdI","Nlounge",13,"0"
"4005748198","dreamsvisionsbooks","Nlounge",12,"0"
"2133848488","hatchfindworld","Nlounge",17,"1"
"3864260369","wicketitisland","Nlounge",2,"1"
"8693757652","ghostfindwhen","Nlounge",1,"1"
"5607984658","sofavisionstrees","Nlounge",5,"1"
"8882357067","wheniselse","Nlounge",15,"0"
"3415143662","suspensewithshould","Nlounge",19,"0"
"7178281488","automaticallylockor","Nlounge",7,"1"
"206","listor maybewhen","Nlounge",15,"1"
"8626843174","headphonesdreamsare","Nlounge",5,"1"
"9816529699","ofroomenter","Nlounge",17,"1"
"2280967453","lotswedo","Nlounge",7,"1"
"4610580155","mywindowwarp","Nlounge",11,"0"
"3152161580","inpeoplecrash","Nlounge",7,"0"
"5984255584","roombadlycode","Nlounge",8,"0"
"3621079605","fromofsecretly","Nlounge",13,"1"
"2223814936","discoveredballthrough","Nlounge",16,"1"
"6810575222","peopleinplane","Nlounge",16,"1"
"1543385993","handledthroughit","Nlounge",1,"0"
"4763014218","probablyouthid","Nlounge",14,"0"
"7801108691","onwantthey","Nlounge",12,"1"
"9128438040","theytreeselse","Nlounge",2,"0"
"9213889964","it'sopenlock","Nlounge",7,"1"
"3897855543","buildkeysautomatically","Nlounge",19,"0"
"6339539881","lostnumberstext","Nlounge",8,"1"
"4748645931","iswillthe","Nlounge",15,"0"
"3682839488","thisdohold","Nlounge",9,"0"
"5464460520","theyasto","Nlounge",16,"0"
"7118059362","alwayscameto","Nlounge",9,"1"
"5976005851","toholdwant","Nlounge",8,"0"
"6042225524","camewherewhen","Nlounge",3,"1"
"3118176759","dreamssecretlywhen","Nlounge",12,"1"
"162","withwheresits","Nlounge",2,"0"
"5851214264","endspeopleshow","Nlounge",6,"0"
"8965429684","movedwhofire","Nlounge",4,"1"
"5636952715","webtryingdays","Nlounge",17,"0"
"4542989265","planesomethingghost","Nlounge",12,"0"
"8770069713","askedredcame","Nlounge",2,"0"
"2637249944","docavesautomatically","Nlounge",15,"0"
"4551263341","willhatsomething","Nlounge",4,"1"
"2968895448","sidekickpeoplebadly","Nlounge",8,"0"
"3071631236","listwrongisland","Nlounge",12,"1"
"3190834185","sitswillso","Nlounge",17,"0"
"202","automaticallybuildhandled","Nlounge",10,"1"
"7027543792","whobanginghandled","Nlounge",5,"1"
"9474960783","dowornthey","Nlounge",6,"1"
"1066946708","suspenseor maybeasked","Nlounge",18,"1"
"4603332006","dayshatchvisions","Innotype",2,"1"
"1767190783","dowritewe","Innotype",14,"0"
"3943865374","shepherdboonwas","Innotype",3,"1"
"9617646220","whereroomwhen","Innotype",8,"1"
"8092094890","endscaptainelse","Innotype",13,"0"
"9479036547","computerdiscoveredends","Innotype",4,"0"
"4596475511","textdiscoveredthrough","Nlounge",14,"0"
"7726055736","libraryballsuspense","Nlounge",16,"1"
"8457532036","holdwritesomething","Nlounge",11,"1"
"8853368630","computercomputerhid","Nlounge",4,"0"
"47","iswarpheadphones","Nlounge",19,"0"
"3802982710","throughsomethingnumbers","Nlounge",9,"0"
"7068145492","lostwhoto","Nlounge",7,"0"
"90","alwaysaboutthe","Nlounge",14,"1"
"209","warpcoldto","Nlounge",7,"0"
"264","endingcomputerwhite","Nlounge",16,"1"
"3087626436","suspenseredthis","Nlounge",15,"1"
"8780177860","withsuspensebanging","Nlounge",11,"0"
"7541621034","cameithave","Nlounge",11,"1"
"2133848488","magneticthrowbanging","Nlounge",2,"0"
"1951634636","boonitmagnetic","Nlounge",6,"1"
"3456929692","listitit's","Yodo",17,"0"
"4027031044","shipassertabout","Yodo",6,"0"
"7750981940","daystosidekick","Nlounge",4,"0"
"8504264003","pullisto","Nlounge",1,"1"
"7827941513","coldtoin","Nlounge",9,"1"
"9644338411","lotshavehave","Nlounge",14,"0"
"7409969943","muchrescueare","Nlounge",9,"0"
"122","lostwordssits","Nlounge",1,"1"
"9426101626","visionssilla","Nlounge",11,"1"
"299","diedendthe","Nlounge",16,"0"
"6142555533","leadermonsterhid","Nlounge",17,"0"
"2274262788","alostit's","Nlounge",5,"0"
"3883308338","muchconstantlyelse","Nlounge",8,"0"
"5909296643","theysillit","Nlounge",10,"1"
"8445957017","textbooksare","Nlounge",15,"1"
"200","hidcaptainrescue","Nlounge",11,"1"
"2243525009","havewasthrough","Nlounge",19,"0"
"1878391743","toendspeed","Nlounge",16,"1"
"2972364185","probablysacrificeof","Nlounge",16,"0"
"7606970963","captainwithvisions","Nlounge",13,"0"
"3801124058","endoflots","Nlounge",12,"0"
"208","endingmanas","Nlounge",4,"0"
"3047822144","interestsitsof","Nlounge",4,"1"
"104","discoveredassertit","Nlounge",15,"1"
"3454303713","wedoghost","Nlounge",3,"0"
"3456929692","whowornheadphones","Nlounge",15,"0"
"245","listhaddreams","Nlounge",16,"1"
"186","sacrificemycold","Nlounge",10,"0"
"9453686335","whatontrying","Rhyloo",16,"0"
"4896626061","tryingballdiscovered","Rhyloo",19,"0"
"219","probablyopenare","Rhyloo",8,"1"
"9767464387","mymonsterroom","Rhyloo",5,"0"
"4606842385","somethingoninterest","Rhyloo",18,"1"
"9356586214","whowillwicket","Rhyloo",16,"0"
"8016743669","webwithwaited","Rhyloo",5,"0"
"9846750526","smokebuilddays","Rhyloo",18,"1"
"2731902628","endsbadlykeys","Rhyloo",2,"0"
"165","smoketopique","Nlounge",16,"1"
"2264906054","sillfindit","Nlounge",7,"0"
"187","ofmovedgood","Nlounge",10,"1"
"9340993179","muchcaveswrong","Nlounge",9,"1"
"246","findbadlyenter","Nlounge",19,"1"
"7724871336","inmancold","Nlounge",15,"0"
"4139441247","bookssitsfire","Nlounge",3,"1"
"2124926865","movedgoodwarp","Nlounge",5,"0"
"6400037923","cavessitsso","Nlounge",14,"1"
"1213618573","constantlyautomaticallyI","Nlounge",8,"0"
"129","whilegoodautomatically","Nlounge",15,"0"
"9966725306","sacrificedemandedsill","Nlounge",12,"1"
"4748645931","boontextmoved","Nlounge",13,"1"
"220","keyswhilesmoke","Nlounge",13,"1"
"1714166531","buildwicketlibrary","Nlounge",7,"1"
"280","assertwhenhandled","Nlounge",2,"1"
"3415143662","secretlytreesmuch","Nlounge",5,"1"
"7173295979","daysillwe","Nlounge",6,"1"
"6401444656","captainroomwaited","Nlounge",9,"1"
"3416162209","camehidplane","Nlounge",5,"1"
"4613944477","sofamonsterwhat","Nlounge",1,"1"
"305","handleddadno","Nlounge",2,"1"
"2466770258","textshouldsill","Nlounge",4,"0"
"3197390001","televisionitrabbit","Nlounge",16,"1"
"8198362489","lotstextwe","Nlounge",6,"1"
"4509519539","islandwhohid","Nlounge",7,"1"
"6154916122","movedshepherdwas","Nlounge",8,"0"
"1474083802","manrescueend","Nlounge",9,"1"
"84","rescuethroughwhere","Nlounge",10,"1"
"4183911928","weitsidekick","Nlounge",4,"0"
"122","fromothersare","Nlounge",6,"1"
"148","diedcomputerhave","Nlounge",7,"0"
